"staircase_name","2*riser_gt_mm/1000 +  tread_gt_mm/1000","2*riser_alg_mm/1000 +  tread_alg_mm/1000","gt_num_steps","risers_alg","treads_alg","width_gt_mm","width_alg_mm","riser_gt_mm","riser_alg_mm","tread_gt_mm","tread_alg_mm","width_abs_error","width_pct_error","riser_abs_error","riser_pct_error","tread_abs_error","tread_pct_error","mae_width","rmse_width","mae_riser","rmse_riser","mae_tread","rmse_tread"
historic_center_0_864,0.8000000,0.6579999999999999,-1,25,27,1180.00,423.0,269.000,181.0,262.000,296.0,757.0,64.15254237288136,88.0,32.71375464684015,34.0,12.977099236641221,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_865,0.8000000,0.633,-1,25,27,1180.00,457.0,269.000,200.0,262.000,233.0,723.0,61.271186440677965,69.0,25.650557620817843,29.0,11.068702290076336,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_866,0.8000000,0.569,-1,41,34,1180.00,1019.0,269.000,181.0,262.000,207.0,161.0,13.64406779661017,88.0,32.71375464684015,55.0,20.99236641221374,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_867,0.8000000,0.6819999999999999,-1,41,34,1180.00,277.0,269.000,199.0,262.000,284.0,903.0,76.52542372881356,70.0,26.022304832713754,22.0,8.396946564885496,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_868,0.8000000,0.622,-1,41,34,1180.00,674.0,269.000,167.0,262.000,288.0,506.0,42.88135593220339,102.0,37.9182156133829,26.0,9.923664122137405,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_869,0.8000000,0.49,-1,41,34,1180.00,217.0,269.000,179.0,262.000,132.0,963.0,81.61016949152543,90.0,33.45724907063197,130.0,49.61832061068702,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_870,0.8000000,0.748,-1,48,33,1180.00,1063.0,269.000,235.0,262.000,278.0,117.0,9.915254237288135,34.0,12.639405204460967,16.0,6.106870229007634,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_871,0.8000000,0.629,-1,48,33,1180.00,1469.0,269.000,155.0,262.000,319.0,289.0,24.491525423728813,114.0,42.37918215613383,57.0,21.755725190839694,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_872,0.8000000,0.683,-1,48,33,1180.00,113.0,269.000,213.0,262.000,257.0,1067.0,90.42372881355932,56.0,20.817843866171003,5.0,1.9083969465648856,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_873,0.8000000,0.6930000000000001,-1,48,33,1180.00,79.0,269.000,191.0,262.000,311.0,1101.0,93.30508474576271,78.0,28.99628252788104,49.0,18.702290076335878,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_874,0.8000000,0.831,-1,30,23,1180.00,637.0,269.000,260.0,262.000,311.0,543.0,46.016949152542374,9.0,3.345724907063197,49.0,18.702290076335878,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_875,0.8000000,0.629,-1,30,23,1180.00,985.0,269.000,172.0,262.000,285.0,195.0,16.52542372881356,97.0,36.059479553903344,23.0,8.778625954198473,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_876,0.8000000,0.664,-1,33,24,1180.00,1004.0,269.000,201.0,262.000,262.0,176.0,14.915254237288135,68.0,25.278810408921935,0.0,0.0,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_877,0.8000000,0.6100000000000001,-1,44,16,1180.00,975.0,269.000,171.0,262.000,268.0,205.0,17.372881355932204,98.0,36.43122676579926,6.0,2.2900763358778624,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_878,0.8000000,0.541,-1,34,20,1180.00,673.0,269.000,167.0,262.000,207.0,507.0,42.96610169491525,102.0,37.9182156133829,55.0,20.99236641221374,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_879,0.8000000,0.52,-1,34,20,1180.00,693.0,269.000,155.0,262.000,210.0,487.0,41.271186440677965,114.0,42.37918215613383,52.0,19.84732824427481,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_880,0.8000000,0.599,-1,27,15,1180.00,367.0,269.000,179.0,262.000,241.0,813.0,68.89830508474576,90.0,33.45724907063197,21.0,8.01526717557252,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
historic_center_0_881,0.8000000,0.61,-1,27,15,1180.00,428.0,269.000,192.0,262.000,226.0,752.0,63.728813559322035,77.0,28.62453531598513,36.0,13.740458015267176,474.17391304347825,576.9721189857934,81.17391304347827,87.79100676928826,46.608695652173914,59.5493949153357
